ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
8745,1,1,246,1656,1410
8746,1,1,452,1591,1139
8747,0,0,32,0,-32
8748,1,1,1136,1686,550
8749,0,0,41,0,-41
8750,0,0,18,0,-18
8751,0,0,53,0,-53
8752,1,0,41,0,-41
8753,1,0,71,0,-71
8754,0,0,70,0,-70
8755,1,1,41,1470,1429
8756,1,1,996,1548,552
8757,0,0,31,0,-31
8758,0,0,53,0,-53
8759,1,0,21,0,-21
8760,1,1,95,1240,1145
8761,0,0,55,0,-55
8762,0,0,85,0,-85
8763,1,1,73,3447,3374
8764,1,1,326,2708,2382
8765,0,0,36,0,-36
8766,1,1,994,1973,979
8767,1,0,0,0,0
8768,0,0,182,0,-182
8769,0,0,47,0,-47
8770,1,1,362,1575,1213
8771,1,1,350,1236,886
8772,1,0,5,0,-5
8773,1,1,435,1254,819
8774,0,0,63,0,-63
8775,0,0,84,0,-84
8776,1,1,104,1245,1141
8777,1,0,54,0,-54
8778,0,0,36,0,-36
8779,1,1,737,2562,1825
8780,0,0,15,0,-15
8781,1,1,225,1256,1031
8782,1,1,61,1359,1298
8783,0,0,11,0,-11
8784,0,0,135,0,-135
8785,0,0,1,0,-1
8786,0,0,4,0,-4
8787,0,0,25,0,-25
8788,0,0,52,0,-52
8789,0,0,60,0,-60
8790,0,0,22,0,-22
8791,1,1,307,1947,1640
8792,0,0,67,0,-67
8793,1,0,4,0,-4
8794,1,1,468,4416,3948
8795,0,0,27,0,-27
8796,0,0,22,0,-22
8797,0,0,89,0,-89
8798,0,0,28,0,-28
8799,1,0,1,0,-1
8800,1,0,12,0,-12
8801,1,1,747,1641,894
8802,1,0,0,0,0
8803,1,0,45,0,-45
8804,1,0,2,0,-2
8805,1,0,60,0,-60
8806,1,1,1552,1248,-304
8807,1,1,381,1484,1103
8808,1,0,5,0,-5
8809,1,1,161,1444,1283
8810,1,1,238,2150,1912
8811,1,0,37,0,-37
8812,0,0,22,0,-22
8813,1,1,360,1806,1446
8814,1,0,111,0,-111
8815,0,0,31,0,-31
8816,1,0,114,0,-114
8817,1,0,40,0,-40
8818,0,0,10,0,-10
8819,0,0,56,0,-56
8820,0,0,22,0,-22
8821,1,0,49,0,-49
8822,0,0,0,0,0
8823,1,0,18,0,-18
8824,1,1,254,1363,1109
8825,1,1,111,1904,1793
8826,1,1,345,1662,1317
8827,0,0,17,0,-17
8828,0,0,3,0,-3
8829,0,0,58,0,-58
8830,0,0,41,0,-41
8831,1,0,40,0,-40
8832,0,0,49,0,-49
8833,0,0,26,0,-26
8834,0,0,125,0,-125
8835,1,1,1302,1332,30
8836,1,0,51,0,-51
8837,0,0,35,0,-35
8838,1,0,8,0,-8
8839,1,0,49,0,-49
8840,1,0,29,0,-29
8841,1,1,670,1469,799
8842,0,0,27,0,-27
8843,0,0,1,0,-1
8844,1,1,59,2030,1971
8845,0,0,109,0,-109
8846,1,1,272,2056,1784
8847,0,0,42,0,-42
8848,1,0,84,0,-84
8849,0,0,54,0,-54
8850,1,0,60,0,-60
8851,1,1,386,1772,1386
8852,0,0,21,0,-21
8853,0,0,20,0,-20
8854,1,0,11,0,-11
8855,1,1,35,1251,1216
8856,1,1,330,2079,1749
8857,0,0,61,0,-61
8858,1,0,72,0,-72
8859,0,0,11,0,-11
8860,0,0,1,0,-1
8861,1,0,33,0,-33
8862,1,0,114,0,-114
8863,1,1,502,1493,991
8864,0,0,9,0,-9
8865,1,1,1909,1379,-530
8866,1,1,914,1378,464
8867,1,1,471,1586,1115
8868,1,1,8,5741,5733
8869,1,1,351,1278,927
8870,1,1,635,1656,1021
8871,1,1,497,1487,990
8872,0,0,31,0,-31
8873,1,1,480,1275,795
8874,0,0,26,0,-26
8875,1,1,436,1813,1377
8876,1,1,359,1816,1457
8877,1,0,62,0,-62
8878,1,1,971,1282,311
8879,1,1,521,1272,751
8880,0,0,41,0,-41
8881,1,1,1311,1353,42
8882,1,1,521,1252,731
8883,1,1,923,1350,427
8884,0,0,2,0,-2
8885,1,0,52,0,-52
8886,1,0,72,0,-72
8887,0,0,8,0,-8
8888,0,0,154,0,-154
8889,0,0,30,0,-30
8890,0,0,36,0,-36
8891,0,0,45,0,-45
8892,1,1,1308,1619,311
8893,1,0,80,0,-80
8894,1,1,1216,2370,1154
8895,0,0,24,0,-24
8896,1,1,251,3579,3328
8897,0,0,55,0,-55
8898,1,0,21,0,-21
8899,0,0,47,0,-47
8900,1,0,37,0,-37
8901,1,1,1334,1350,16
8902,1,0,65,0,-65
8903,1,0,65,0,-65
8904,0,0,20,0,-20
8905,1,1,335,1838,1503
8906,1,0,17,0,-17
8907,1,1,963,1301,338
8908,1,1,157,1388,1231
8909,1,1,897,1347,450
8910,1,0,0,0,0
8911,0,0,8,0,-8
8912,0,0,45,0,-45
8913,1,1,1671,1442,-229
8914,0,0,145,0,-145
8915,1,1,193,1271,1078
8916,1,1,305,1513,1208
8917,1,0,5,0,-5
8918,0,0,19,0,-19
8919,0,0,106,0,-106
8920,1,1,543,1430,887
8921,1,0,134,0,-134
8922,1,0,2,0,-2
8923,0,0,85,0,-85
8924,1,1,1253,1888,635
8925,0,0,37,0,-37
8926,1,0,50,0,-50
8927,0,0,86,0,-86
8928,0,0,68,0,-68
8929,1,1,301,2178,1877
8930,1,1,93,1308,1215
8931,1,1,104,1442,1338
8932,1,1,55,1563,1508
8933,1,1,139,1485,1346
8934,0,0,64,0,-64
8935,0,0,10,0,-10
8936,1,1,282,2676,2394
8937,1,0,27,0,-27
8938,0,0,49,0,-49
8939,1,1,866,2064,1198
8940,0,0,100,0,-100
8941,0,0,25,0,-25
8942,0,0,0,0,0
8943,1,0,5,0,-5
8944,0,0,0,0,0
8945,1,0,122,0,-122
8946,1,0,31,0,-31
8947,1,1,111,1504,1393
8948,1,1,925,1255,330
8949,0,0,33,0,-33
8950,0,0,4,0,-4
8951,1,0,3,0,-3
8952,0,0,15,0,-15
8953,1,1,492,1245,753
8954,1,1,568,1599,1031
8955,1,1,187,1491,1304
8956,0,0,17,0,-17
8957,0,0,41,0,-41
8958,0,0,9,0,-9
8959,1,0,6,0,-6
8960,0,0,20,0,-20
8961,1,0,35,0,-35
8962,0,0,46,0,-46
8963,1,0,1,0,-1
8964,0,0,37,0,-37
8965,1,0,23,0,-23
8966,0,0,109,0,-109
8967,1,0,30,0,-30
8968,0,0,84,0,-84
8969,1,1,730,1430,700
8970,1,0,0,0,0
8971,1,1,155,1272,1117
8972,1,1,420,1316,896
8973,1,1,976,1236,260
8974,1,1,224,1570,1346
8975,1,1,1947,1264,-683
8976,1,0,186,0,-186
8977,0,0,33,0,-33
8978,0,0,106,0,-106
8979,1,0,56,0,-56
8980,0,0,0,0,0
8981,1,0,289,0,-289
8982,0,0,32,0,-32
8983,1,1,1279,1351,72
8984,0,0,2,0,-2
8985,0,0,23,0,-23
8986,0,0,78,0,-78
8987,0,0,10,0,-10
8988,1,0,23,0,-23
8989,0,0,24,0,-24
8990,1,1,207,1899,1692
8991,1,1,223,1696,1473
8992,1,0,20,0,-20
8993,1,1,945,1476,531
8994,0,0,21,0,-21
8995,1,0,101,0,-101
8996,1,0,11,0,-11
8997,1,1,295,3507,3212
8998,1,0,25,0,-25
8999,1,1,230,3203,2973
9000,1,0,21,0,-21
9001,1,1,470,1982,1512
9002,0,0,198,0,-198
9003,0,0,73,0,-73
9004,1,0,2,0,-2
9005,1,0,86,0,-86
9006,1,1,123,1245,1122
9007,1,1,570,1404,834
9008,1,1,84,1333,1249
9009,0,0,34,0,-34
9010,1,1,1125,1390,265
9011,1,0,67,0,-67
9012,0,0,75,0,-75
9013,1,0,164,0,-164
9014,0,0,83,0,-83
9015,0,0,102,0,-102
9016,0,0,1,0,-1
9017,0,0,25,0,-25
9018,0,0,24,0,-24
9019,1,0,62,0,-62
9020,1,1,1927,1745,-182
9021,0,0,8,0,-8
9022,0,0,95,0,-95
9023,1,0,104,0,-104
9024,0,0,20,0,-20
9025,0,0,35,0,-35
9026,1,1,38,1402,1364
9027,0,0,22,0,-22
9028,1,1,326,1291,965
9029,1,0,43,0,-43
9030,1,1,1233,1470,237
9031,0,0,62,0,-62
9032,1,0,33,0,-33
9033,1,1,511,2526,2015
9034,1,1,384,1268,884
9035,0,0,188,0,-188
9036,0,0,11,0,-11
9037,1,0,111,0,-111
9038,0,0,17,0,-17
9039,1,1,134,1418,1284
9040,1,0,98,0,-98
9041,0,0,87,0,-87
9042,0,0,77,0,-77
9043,1,0,5,0,-5
9044,1,0,64,0,-64
9045,0,0,38,0,-38
9046,1,0,41,0,-41
9047,1,1,1037,2247,1210
9048,1,0,85,0,-85
9049,0,0,48,0,-48
9050,1,0,56,0,-56
9051,1,1,76,1344,1268
9052,1,1,391,1634,1243
9053,0,0,40,0,-40
9054,1,1,464,1497,1033
9055,1,0,36,0,-36
9056,0,0,22,0,-22
9057,1,1,261,2198,1937
9058,1,1,772,1267,495
9059,1,1,193,1829,1636
9060,0,0,1,0,-1
9061,1,0,83,0,-83
9062,0,0,65,0,-65
9063,0,0,82,0,-82
9064,0,0,114,0,-114
9065,1,1,672,1499,827
9066,0,0,1,0,-1
9067,0,0,71,0,-71
9068,1,1,218,1385,1167
9069,0,0,38,0,-38
9070,0,0,158,0,-158
9071,0,0,208,0,-208
9072,1,1,603,1881,1278
9073,1,1,54,1240,1186
9074,0,0,1,0,-1
9075,1,0,46,0,-46
9076,1,1,799,2762,1963
9077,0,0,56,0,-56
9078,1,1,649,1481,832
9079,1,0,51,0,-51
9080,1,0,127,0,-127
9081,1,0,105,0,-105
9082,0,0,35,0,-35
9083,0,0,149,0,-149
9084,0,0,18,0,-18
9085,0,0,89,0,-89
9086,0,0,112,0,-112
9087,0,0,15,0,-15
9088,1,0,15,0,-15
9089,0,0,34,0,-34
9090,0,0,21,0,-21
9091,0,0,6,0,-6
9092,1,0,36,0,-36
9093,1,0,142,0,-142
9094,1,1,61,1248,1187
9095,0,0,132,0,-132
9096,1,0,16,0,-16
9097,0,0,16,0,-16
9098,1,0,37,0,-37
9099,1,0,34,0,-34
9100,1,0,15,0,-15
9101,1,1,630,1435,805
9102,0,0,13,0,-13
9103,1,0,34,0,-34
9104,0,0,63,0,-63
9105,1,0,24,0,-24
9106,0,0,121,0,-121
9107,0,0,21,0,-21
9108,0,0,54,0,-54
9109,1,0,71,0,-71
9110,0,0,19,0,-19
9111,1,0,27,0,-27
9112,1,0,110,0,-110
9113,1,0,75,0,-75
9114,0,0,33,0,-33
9115,0,0,2,0,-2
9116,1,0,48,0,-48
9117,1,0,11,0,-11
9118,1,0,8,0,-8
9119,0,0,11,0,-11
9120,0,0,78,0,-78
9121,1,1,34,2020,1986
9122,1,0,6,0,-6
9123,1,1,255,1803,1548
9124,1,0,32,0,-32
9125,1,1,490,1995,1505
9126,1,0,199,0,-199
9127,1,0,96,0,-96
9128,1,0,1,0,-1
9129,0,0,28,0,-28
9130,1,1,174,1698,1524
9131,1,1,955,1359,404
9132,1,0,0,0,0
9133,1,0,1,0,-1
9134,1,1,147,1243,1096
9135,0,0,43,0,-43
9136,0,0,82,0,-82
9137,1,1,564,1787,1223
9138,1,1,865,1295,430
9139,0,0,4,0,-4
9140,1,1,956,1329,373
9141,0,0,21,0,-21
9142,1,0,31,0,-31
9143,1,1,209,1973,1764
9144,1,0,7,0,-7
9145,1,0,58,0,-58
9146,0,0,16,0,-16
9147,0,0,15,0,-15
9148,0,0,41,0,-41
9149,1,0,3,0,-3
9150,1,1,239,1868,1629
9151,1,0,20,0,-20
9152,1,1,158,1293,1135
9153,0,0,0,0,0
9154,1,0,111,0,-111
9155,1,0,3,0,-3
9156,0,0,10,0,-10
9157,0,0,4,0,-4
9158,0,0,8,0,-8
9159,1,0,7,0,-7
9160,1,1,1740,1458,-282
9161,0,0,94,0,-94
9162,1,0,31,0,-31
9163,0,0,126,0,-126
9164,0,0,77,0,-77
9165,0,0,55,0,-55
9166,0,0,19,0,-19
9167,0,0,59,0,-59
9168,0,0,31,0,-31
9169,1,1,693,1364,671
9170,1,0,114,0,-114
9171,1,0,27,0,-27
9172,0,0,85,0,-85
9173,1,1,155,1371,1216
9174,0,0,31,0,-31
9175,0,0,48,0,-48
9176,1,1,275,1395,1120
9177,0,0,81,0,-81
9178,1,0,14,0,-14
9179,1,0,9,0,-9
9180,0,0,17,0,-17
9181,1,1,336,1524,1188
9182,1,0,33,0,-33
9183,1,1,244,1450,1206
9184,1,1,302,2062,1760
9185,1,0,21,0,-21
9186,0,0,19,0,-19
9187,1,0,1,0,-1
9188,0,0,87,0,-87
9189,1,0,32,0,-32
9190,0,0,72,0,-72
9191,0,0,86,0,-86
9192,1,0,196,0,-196
9193,0,0,7,0,-7
9194,0,0,2,0,-2
9195,0,0,42,0,-42
9196,0,0,42,0,-42
9197,0,0,27,0,-27
9198,1,0,2,0,-2
9199,1,0,59,0,-59
9200,1,1,254,1278,1024
9201,1,1,191,1401,1210
9202,1,0,61,0,-61
9203,0,0,25,0,-25
9204,1,0,6,0,-6
9205,1,1,223,1512,1289
9206,0,0,18,0,-18
9207,1,0,15,0,-15
9208,1,1,377,1737,1360
9209,0,0,7,0,-7
9210,1,0,32,0,-32
9211,1,0,28,0,-28
9212,0,0,43,0,-43
9213,1,0,52,0,-52
9214,0,0,8,0,-8
9215,1,1,547,1331,784
9216,1,0,13,0,-13
9217,0,0,40,0,-40
9218,1,1,628,1760,1132
9219,0,0,97,0,-97
9220,1,1,666,1322,656
9221,1,0,42,0,-42
9222,0,0,24,0,-24
9223,0,0,34,0,-34
9224,1,0,23,0,-23
9225,1,1,166,1954,1788
9226,0,0,15,0,-15
9227,0,0,86,0,-86
9228,1,1,1292,1396,104
9229,1,0,53,0,-53
9230,1,0,31,0,-31
9231,1,0,22,0,-22
9232,0,0,27,0,-27
9233,1,0,63,0,-63
9234,1,1,602,1958,1356
9235,1,1,666,1475,809
9236,1,0,90,0,-90
9237,1,0,86,0,-86
9238,0,0,94,0,-94
9239,0,0,13,0,-13
9240,0,0,17,0,-17
9241,0,0,27,0,-27
9242,0,0,40,0,-40
9243,1,0,50,0,-50
9244,0,0,10,0,-10
9245,0,0,19,0,-19
9246,1,0,1,0,-1
9247,1,1,174,1292,1118
9248,1,0,7,0,-7
9249,0,0,1,0,-1
9250,1,0,35,0,-35
9251,1,1,60,1700,1640
9252,0,0,81,0,-81
9253,0,0,10,0,-10
9254,0,0,46,0,-46
9255,1,0,10,0,-10
9256,1,0,67,0,-67
9257,0,0,18,0,-18
9258,0,0,61,0,-61
9259,1,0,6,0,-6
9260,1,0,171,0,-171
9261,1,0,42,0,-42
9262,1,0,94,0,-94
9263,1,1,893,2224,1331
9264,1,1,315,2306,1991
9265,1,0,32,0,-32
9266,1,0,51,0,-51
9267,1,1,1170,2057,887
9268,0,0,4,0,-4
9269,1,1,477,1275,798
9270,1,1,54,2057,2003
9271,1,0,12,0,-12
9272,0,0,1,0,-1
9273,1,0,28,0,-28
9274,1,1,445,1263,818
9275,0,0,83,0,-83
9276,1,1,40,2081,2041
9277,0,0,24,0,-24
9278,1,1,97,1421,1324
9279,0,0,0,0,0
9280,0,0,113,0,-113
9281,0,0,69,0,-69
9282,0,0,146,0,-146
9283,1,1,1058,1396,338
9284,1,0,31,0,-31
9285,0,0,40,0,-40
9286,1,0,93,0,-93
9287,0,0,63,0,-63
9288,1,1,83,1347,1264
9289,1,0,52,0,-52
9290,0,0,19,0,-19
9291,0,0,0,0,0
9292,1,0,10,0,-10
9293,0,0,42,0,-42
9294,0,0,14,0,-14
9295,1,1,92,2327,2235
9296,1,1,285,1721,1436
9297,0,0,46,0,-46
9298,0,0,72,0,-72
9299,0,0,36,0,-36
9300,1,1,253,1387,1134
9301,1,0,44,0,-44
9302,1,0,11,0,-11
9303,1,1,274,1514,1240
9304,1,1,2362,1381,-981
9305,0,0,27,0,-27
9306,1,1,89,1336,1247
9307,0,0,159,0,-159
9308,1,1,123,1263,1140
9309,1,1,2100,1331,-769
9310,1,0,34,0,-34
9311,1,0,37,0,-37
9312,1,0,1,0,-1
9313,1,1,186,2551,2365
9314,1,0,2,0,-2
9315,1,0,2,0,-2
9316,1,1,79,1541,1462
9317,1,0,15,0,-15
9318,0,0,39,0,-39
9319,1,1,2925,1468,-1457
9320,0,0,31,0,-31
9321,1,1,250,1470,1220
9322,1,1,389,1750,1361
9323,0,0,64,0,-64
9324,1,0,42,0,-42
9325,1,1,717,2201,1484
9326,0,0,29,0,-29
9327,0,0,43,0,-43
9328,0,0,78,0,-78
9329,1,1,432,1273,841
9330,0,0,7,0,-7
9331,1,1,364,1928,1564
9332,0,0,175,0,-175
9333,0,0,1,0,-1
9334,1,1,245,1426,1181
9335,0,0,24,0,-24
9336,0,0,16,0,-16
9337,1,0,33,0,-33
9338,0,0,16,0,-16
9339,1,0,51,0,-51
9340,0,0,9,0,-9
9341,1,0,29,0,-29
9342,1,1,567,1376,809
9343,1,1,652,1324,672
9344,0,0,11,0,-11
9345,0,0,21,0,-21
9346,1,1,555,1253,698
9347,1,1,487,2694,2207
9348,1,0,103,0,-103
9349,0,0,51,0,-51
9350,0,0,89,0,-89
9351,0,0,273,0,-273
9352,0,0,26,0,-26
9353,0,0,27,0,-27
9354,1,0,23,0,-23
9355,1,0,235,0,-235
9356,1,0,107,0,-107
9357,0,0,29,0,-29
9358,1,0,95,0,-95
9359,1,1,121,1761,1640
9360,0,0,105,0,-105
9361,0,0,3,0,-3
9362,0,0,36,0,-36
9363,0,0,27,0,-27
9364,0,0,29,0,-29
9365,0,0,15,0,-15
9366,0,0,18,0,-18
9367,1,0,29,0,-29
9368,1,1,164,1304,1140
9369,1,1,577,1971,1394
9370,1,1,171,1438,1267
9371,0,0,236,0,-236
9372,0,0,101,0,-101
9373,1,0,206,0,-206
9374,1,1,751,1306,555
9375,0,0,5,0,-5
9376,0,0,12,0,-12
9377,0,0,5,0,-5
9378,1,0,8,0,-8
9379,1,0,86,0,-86
9380,1,0,208,0,-208
9381,0,0,41,0,-41
9382,1,0,25,0,-25
9383,1,1,166,1403,1237
9384,0,0,11,0,-11
9385,1,0,3,0,-3
9386,1,1,504,2098,1594
9387,0,0,19,0,-19
9388,1,0,56,0,-56
9389,1,1,456,1261,805
9390,1,0,50,0,-50
9391,1,1,710,1236,526
9392,1,1,1266,1335,69
9393,0,0,21,0,-21
9394,1,0,68,0,-68
9395,0,0,38,0,-38
9396,0,0,179,0,-179
9397,0,0,42,0,-42
9398,1,1,1299,1755,456
9399,0,0,29,0,-29
9400,1,1,973,1620,647
9401,1,1,139,1394,1255
9402,1,0,6,0,-6
9403,0,0,9,0,-9
9404,1,0,25,0,-25
9405,1,1,420,1300,880
9406,1,0,32,0,-32
9407,0,0,5,0,-5
9408,1,0,29,0,-29
9409,0,0,10,0,-10
9410,0,0,45,0,-45
9411,1,0,111,0,-111
9412,1,1,1711,1627,-84
9413,1,0,52,0,-52
9414,0,0,34,0,-34
9415,1,0,5,0,-5
9416,0,0,22,0,-22
9417,1,0,17,0,-17
9418,1,0,171,0,-171
9419,0,0,46,0,-46
9420,0,0,34,0,-34
9421,1,1,950,1315,365
9422,0,0,11,0,-11
9423,0,0,179,0,-179
9424,0,0,19,0,-19
9425,0,0,49,0,-49
9426,1,1,339,3922,3583
9427,1,1,186,1286,1100
9428,1,0,44,0,-44
9429,1,0,182,0,-182
9430,1,0,41,0,-41
9431,0,0,47,0,-47
9432,0,0,27,0,-27
9433,0,0,23,0,-23
9434,1,1,831,2126,1295
9435,0,0,0,0,0
9436,0,0,20,0,-20
9437,0,0,1,0,-1
9438,1,0,22,0,-22
9439,0,0,12,0,-12
9440,0,0,16,0,-16
9441,1,0,11,0,-11
9442,1,0,3,0,-3
9443,1,0,42,0,-42
9444,1,1,247,1996,1749
9445,0,0,28,0,-28
9446,1,0,1,0,-1
9447,0,0,46,0,-46
9448,0,0,109,0,-109
9449,1,0,31,0,-31
9450,1,0,46,0,-46
9451,1,1,1709,1676,-33
9452,1,1,1610,2585,975
9453,1,1,215,1292,1077
9454,0,0,16,0,-16
9455,1,1,345,1669,1324
9456,0,0,11,0,-11
9457,1,1,25,1392,1367
9458,1,0,83,0,-83
9459,0,0,12,0,-12
9460,0,0,221,0,-221
9461,1,1,142,1405,1263
9462,0,0,14,0,-14
9463,0,0,75,0,-75
9464,0,0,1,0,-1
9465,1,0,53,0,-53
9466,1,0,0,0,0
9467,0,0,67,0,-67
9468,1,0,92,0,-92
9469,0,0,18,0,-18
9470,1,0,23,0,-23
9471,1,0,8,0,-8
9472,0,0,43,0,-43
9473,0,0,33,0,-33
9474,0,0,149,0,-149
9475,0,0,4,0,-4
9476,0,0,4,0,-4
9477,1,1,719,1738,1019
9478,1,0,37,0,-37
9479,1,1,364,1355,991
9480,1,0,34,0,-34
9481,0,0,100,0,-100
9482,1,1,300,1314,1014
9483,0,0,0,0,0
9484,1,0,39,0,-39
9485,1,0,77,0,-77
9486,0,0,71,0,-71
9487,1,1,88,1341,1253
9488,0,0,53,0,-53
9489,0,0,27,0,-27
9490,0,0,32,0,-32
9491,0,0,91,0,-91
9492,1,0,26,0,-26
9493,0,0,23,0,-23
9494,1,0,139,0,-139
9495,1,1,952,1274,322
9496,1,1,481,1267,786
9497,0,0,16,0,-16
9498,1,0,43,0,-43
9499,1,0,26,0,-26
9500,1,0,4,0,-4
9501,0,0,12,0,-12
9502,0,0,152,0,-152
9503,1,1,1141,1656,515
9504,1,0,83,0,-83
9505,1,0,87,0,-87
9506,1,1,1226,1388,162
9507,0,0,94,0,-94
9508,1,0,34,0,-34
9509,0,0,51,0,-51
9510,1,0,42,0,-42
9511,1,1,353,1246,893
9512,1,1,441,1294,853
9513,1,1,1562,1397,-165
9514,0,0,49,0,-49
9515,1,1,454,1702,1248
9516,0,0,31,0,-31
9517,0,0,10,0,-10
9518,1,0,26,0,-26
9519,1,1,607,2968,2361
9520,1,0,178,0,-178
9521,1,0,79,0,-79
9522,1,1,88,1575,1487
9523,0,0,27,0,-27
9524,1,1,63,1644,1581
9525,0,0,46,0,-46
9526,0,0,5,0,-5
9527,1,1,1642,1449,-193
9528,1,1,567,1316,749
9529,0,0,41,0,-41
9530,0,0,9,0,-9
9531,1,0,10,0,-10
9532,1,0,44,0,-44
9533,0,0,80,0,-80
9534,0,0,25,0,-25
9535,1,1,819,3478,2659
9536,1,1,164,1394,1230
9537,0,0,44,0,-44
9538,1,0,4,0,-4
9539,0,0,158,0,-158
9540,0,0,112,0,-112
9541,0,0,19,0,-19
9542,1,0,34,0,-34
9543,0,0,20,0,-20
9544,1,1,300,1246,946
9545,0,0,36,0,-36
9546,0,0,18,0,-18
9547,0,0,0,0,0
9548,1,1,921,1414,493
9549,1,0,92,0,-92
9550,1,1,37,1655,1618
9551,0,0,50,0,-50
9552,0,0,27,0,-27
9553,1,0,1,0,-1
9554,1,0,123,0,-123
9555,1,1,135,1339,1204
9556,1,1,61,1279,1218
9557,1,1,140,1270,1130
9558,1,1,957,1450,493
9559,1,0,11,0,-11
9560,0,0,47,0,-47
9561,1,1,99,1388,1289
9562,0,0,17,0,-17
9563,0,0,17,0,-17
9564,0,0,9,0,-9
9565,0,0,74,0,-74
9566,1,0,79,0,-79
9567,1,1,1452,1690,238
9568,1,1,1084,1913,829
9569,1,1,360,1300,940
9570,0,0,50,0,-50
9571,1,0,21,0,-21
9572,1,1,475,1282,807
9573,1,0,37,0,-37
9574,1,0,141,0,-141
9575,1,1,56,1621,1565
9576,1,1,122,1264,1142
9577,0,0,16,0,-16
9578,1,0,12,0,-12
9579,0,0,85,0,-85
9580,0,0,33,0,-33
9581,1,1,731,4063,3332
9582,0,0,172,0,-172
9583,0,0,4,0,-4
9584,0,0,45,0,-45
9585,0,0,3,0,-3
9586,1,0,35,0,-35
9587,0,0,2,0,-2
9588,1,0,3,0,-3
9589,1,0,330,0,-330
9590,1,0,55,0,-55
9591,1,0,39,0,-39
9592,1,1,248,1296,1048
9593,0,0,176,0,-176
9594,1,1,329,1596,1267
9595,0,0,19,0,-19
9596,1,1,56,1280,1224
9597,0,0,167,0,-167
9598,0,0,10,0,-10
9599,0,0,63,0,-63
9600,1,0,21,0,-21
9601,1,0,27,0,-27
9602,1,1,7,2110,2103
9603,1,0,37,0,-37
9604,1,0,11,0,-11
9605,0,0,16,0,-16
9606,1,1,45,1371,1326
9607,0,0,32,0,-32
9608,1,1,111,2256,2145
9609,0,0,58,0,-58
9610,0,0,0,0,0
9611,0,0,11,0,-11
9612,1,1,365,1328,963
9613,1,0,63,0,-63
9614,0,0,2,0,-2
9615,1,0,0,0,0
9616,1,0,50,0,-50
9617,1,1,3180,1413,-1767
9618,0,0,4,0,-4
9619,1,1,722,1781,1059
9620,1,0,41,0,-41
9621,0,0,36,0,-36
9622,0,0,149,0,-149
9623,0,0,62,0,-62
9624,1,1,1199,1709,510
9625,0,0,116,0,-116
9626,1,0,0,0,0
9627,0,0,31,0,-31
9628,0,0,102,0,-102
9629,1,0,39,0,-39
9630,1,1,703,1365,662
9631,1,1,407,2623,2216
9632,0,0,7,0,-7
9633,0,0,10,0,-10
9634,1,1,795,1477,682
9635,1,0,35,0,-35
9636,0,0,10,0,-10
9637,0,0,1,0,-1
9638,1,1,2427,1254,-1173
9639,1,0,41,0,-41
9640,0,0,124,0,-124
9641,1,1,1744,1346,-398
9642,1,0,34,0,-34
9643,1,1,829,1332,503
9644,1,1,583,1247,664
9645,1,1,38,1829,1791
9646,0,0,54,0,-54
9647,1,1,289,1583,1294
9648,1,1,464,1776,1312
9649,1,1,89,1477,1388
9650,1,0,51,0,-51
9651,0,0,118,0,-118
9652,1,1,326,1477,1151
9653,0,0,62,0,-62
9654,1,1,227,1363,1136
9655,1,1,72,1610,1538
9656,1,1,336,2286,1950
9657,1,1,1670,1420,-250
9658,1,1,48,1495,1447
9659,1,1,1588,1241,-347
9660,1,0,11,0,-11
9661,1,1,724,1539,815
9662,0,0,66,0,-66
9663,0,0,44,0,-44
9664,1,0,41,0,-41
9665,1,0,99,0,-99
9666,1,0,47,0,-47
9667,1,0,53,0,-53
9668,1,1,802,1420,618
9669,1,1,108,1453,1345
9670,1,0,85,0,-85
9671,0,0,14,0,-14
9672,1,0,18,0,-18
9673,1,0,6,0,-6
9674,1,0,23,0,-23
9675,1,0,61,0,-61
9676,1,1,167,2471,2304
9677,1,0,67,0,-67
9678,0,0,29,0,-29
9679,1,0,35,0,-35
9680,1,1,45,1687,1642
9681,1,1,1133,1356,223
9682,0,0,22,0,-22
9683,0,0,63,0,-63
9684,1,1,944,1254,310
9685,1,1,246,1319,1073
9686,1,0,121,0,-121
9687,1,0,25,0,-25
9688,1,1,488,1770,1282
9689,1,1,154,1275,1121
9690,1,0,12,0,-12
9691,1,1,238,2086,1848
9692,1,0,107,0,-107
9693,1,1,753,1586,833
9694,0,0,10,0,-10
9695,1,0,36,0,-36
9696,1,0,61,0,-61
9697,0,0,14,0,-14
9698,1,1,537,2485,1948
9699,1,1,1577,3504,1927
9700,1,1,122,1618,1496
9701,1,0,2,0,-2
9702,1,1,973,1352,379
9703,0,0,211,0,-211
9704,0,0,9,0,-9
9705,0,0,13,0,-13
9706,1,0,20,0,-20
9707,0,0,37,0,-37
9708,1,1,1111,1430,319
9709,1,1,786,1686,900
9710,0,0,22,0,-22
9711,1,1,296,2014,1718
9712,0,0,14,0,-14
9713,1,1,732,1490,758
9714,0,0,12,0,-12
9715,1,1,577,1370,793
9716,0,0,103,0,-103
9717,1,0,52,0,-52
9718,0,0,112,0,-112
9719,0,0,9,0,-9
9720,1,0,39,0,-39
9721,1,1,80,1242,1162
9722,0,0,23,0,-23
9723,0,0,63,0,-63
9724,1,1,501,1954,1453
9725,1,0,8,0,-8
9726,0,0,35,0,-35
